build_Failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,tr_build_id,gh_build_started_at
0,0,1,0,0,105,24,0,0,3,0,0,2,0,1,33436,397.894485,14.05670535,59.39705706,1718681,2012-06-27T09:23:00
0,0,1,0,0,10,62,0,0,6,1,0,5,0,1,33434,397.5892804,14.02763654,59.4604295,1724361,2012-06-27T22:02:45
0,0,1,0,0,61,0,0,0,6,0,0,5,0,1,33449,397.4109839,14.02134593,59.43376484,1728235,2012-06-28T10:40:05
0,0,1,0,0,858,82,3,0,12,0,1,12,0,3,33965,392.3745032,13.80833211,58.58972472,1733780,2012-06-28T23:19:03
0,0,1,0,0,103,0,0,0,3,0,0,2,0,1,33967,392.3513999,13.80751906,58.58627491,1737054,2012-06-29T11:58:08
1,0,1,0,0,0,21,0,0,2,0,0,1,0,1,33967,392.5280419,13.80751906,58.58627491,1741471,2012-06-30T02:10:57
0,0,1,0,0,15,0,0,0,1,0,0,1,0,0,33967,392.5280419,13.80751906,58.58627491,1750709,2012-07-01T14:48:16
0,0,1,0,0,237,31,2,0,4,1,1,6,0,0,34138,390.7961802,13.76764895,58.40998301,1754558,2012-07-02T03:13:07
0,0,1,0,0,44,0,0,0,20,0,0,1,0,18,34138,390.7961802,13.76764895,58.40998301,1763743,2012-07-03T04:32:27
1,0,1,0,0,22,0,0,0,20,0,0,1,0,18,34148,390.6817383,13.7636172,58.39287806,1763745,2012-07-03T04:32:58
0,0,1,0,0,538,0,1,0,3,0,0,3,0,1,34157,390.5787979,13.75999063,58.37749217,1768735,2012-07-03T17:23:15
0,0,1,0,0,317,169,1,0,16,0,0,17,0,0,34165,390.0190253,13.75676862,58.51017123,1779225,2012-07-04T18:28:25
0,0,1,0,0,0,2,1,0,3,0,1,1,0,3,34165,390.0190253,13.75676862,58.51017123,1782796,2012-07-05T07:06:13
0,0,1,0,0,661,59,0,0,44,0,0,48,0,0,34167,389.9961952,13.75596336,58.50674628,1788689,2012-07-05T19:45:02
0,0,1,0,0,956,75,0,0,63,1,1,60,0,1,34415,387.0114776,13.65683568,58.08513729,1798177,2012-07-06T21:00:36
0,0,1,0,0,42,0,0,0,4,0,0,4,0,0,34406,387.1127129,13.66040807,58.10033134,1801479,2012-07-07T09:38:34
0,0,1,0,0,9,0,0,0,3,0,0,2,0,1,34406,387.1127129,13.66040807,58.10033134,1805831,2012-07-07T23:45:12
0,0,1,0,0,77,2,0,1,6,0,0,6,0,2,34398,387.2027443,13.66358509,58.11384383,1816296,2012-07-09T12:10:36
0,0,1,0,0,281,18,0,0,6,0,0,6,0,0,34400,387.1802326,13.6627907,58.11046512,1821890,2012-07-10T00:48:42
0,0,1,0,0,489,61,0,0,28,0,0,25,0,3,34409,386.7883403,13.65921707,58.09526577,1836886,2012-07-11T15:42:27
1,0,1,0,0,505,48,4,0,4,1,0,8,0,0,34560,384.5196759,13.57060185,57.52314815,1842913,2012-07-12T04:16:04
0,0,1,0,0,605,154,3,0,31,1,2,34,0,0,34601,384.5842606,13.58342244,57.85959943,1848021,2012-07-12T17:36:49
1,0,1,0,0,170,20,0,0,11,0,2,10,0,1,34700,383.8616715,13.60230548,57.72334294,1853191,2012-07-13T06:00:12
0,0,1,0,0,270,45,0,0,7,2,0,7,0,0,34634,384.2178206,13.57047988,57.77559623,1858722,2012-07-13T19:58:47
1,0,1,0,0,240,9,0,0,10,0,0,9,0,0,34644,384.1646461,13.56656275,57.75891929,1876181,2012-07-16T11:24:58
0,0,1,0,0,1479,0,8,0,9,0,0,15,0,1,35007,380.1811066,13.42588625,57.15999657,1906198,2012-07-19T17:13:30
0,0,1,0,0,1259,0,6,0,3,0,0,9,0,0,35793,371.8324812,13.13105915,55.90478585,1910893,2012-07-20T06:11:39
0,0,1,0,0,221,0,0,0,8,0,0,8,0,0,35858,371.1584584,13.1072564,55.80344693,1916437,2012-07-20T19:09:36
0,0,1,0,0,110,1,0,0,7,0,0,4,0,3,35915,370.5972435,13.08645413,55.71488236,1919698,2012-07-21T08:07:37
0,0,1,0,0,970,35,0,5,19,0,0,20,0,4,35706,372.7104688,13.16305383,56.04100151,1923399,2012-07-21T21:19:16
0,0,1,0,0,88,0,0,0,1,0,0,1,0,0,35685,372.9298024,13.17080006,56.07398066,1925570,2012-07-22T10:03:40
0,0,1,0,0,55,0,0,0,2,0,0,2,0,0,35690,372.8775567,13.16895489,56.06612496,1928646,2012-07-22T23:01:47
0,0,1,0,0,534,9,1,0,7,1,1,8,0,0,35986,369.8104819,13.06063469,55.60495748,1931320,2012-07-23T11:59:49
0,0,1,0,0,2616,20,5,6,36,0,0,44,0,3,36338,366.1731521,12.93411855,55.06632176,1937496,2012-07-24T01:00:49
0,0,1,0,0,1842,262,12,1,82,0,3,94,0,1,36833,364.7272826,12.84174517,54.4077322,1941884,2012-07-24T13:59:59
0,0,1,0,0,45,33,0,0,10,0,1,10,0,0,36838,365.1121125,12.86714805,54.56322276,1947462,2012-07-25T02:59:50
0,0,1,0,0,2269,322,2,0,20,2,0,21,0,1,37295,361.2548599,12.65585199,53.89462394,1952110,2012-07-25T15:58:59
1,0,1,0,0,45,18,0,0,4,0,0,4,0,0,37321,360.7620375,12.64703518,53.83028322,1956575,2012-07-26T04:57:37
0,0,1,0,0,1207,256,3,1,14,0,7,23,0,0,37497,362.2956503,12.77435528,54.11099555,1961939,2012-07-26T17:56:39
0,0,1,0,0,1087,6,2,0,6,0,0,7,0,0,37583,361.4666205,12.74512413,53.98717505,1972400,2012-07-27T19:54:58
0,0,1,0,0,39,14,0,0,6,0,0,4,0,2,37581,361.5390756,12.7458024,54.14970331,1979018,2012-07-28T21:54:05
0,0,1,0,0,117,0,0,0,12,0,0,12,0,0,37585,361.5005986,12.74444592,54.1439404,2001233,2012-07-31T15:05:13
0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,37585,361.4473859,12.74444592,54.1439404,2006703,2012-08-01T04:09:39
1,0,1,0,0,342,146,4,0,7,0,1,11,0,0,37748,361.9794426,12.71590548,54.06908975,2011694,2012-08-01T17:15:15
0,0,1,0,0,18,11,0,0,4,0,0,3,0,1,37756,361.9027439,12.71321115,54.05763322,2016183,2012-08-02T06:19:38
0,0,1,0,0,1317,847,10,1,34,15,16,43,0,1,38286,359.1913493,12.56333908,53.51825733,2022098,2012-08-02T19:24:46
0,0,1,0,0,14,0,0,0,2,0,0,2,0,0,38286,359.1913493,12.56333908,53.51825733,2026585,2012-08-03T08:35:25
1,0,1,0,0,1462,158,6,0,40,0,1,43,0,3,39085,354.2023794,12.33209671,52.85915313,2032132,2012-08-03T21:38:34
1,0,1,0,0,1462,158,6,0,55,0,1,43,0,18,39085,354.2023794,12.33209671,52.85915313,2032134,2012-08-03T21:38:45
1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,39085,354.2023794,12.33209671,52.85915313,2034980,2012-08-04T10:45:32
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,39085,354.2023794,12.33209671,52.85915313,2038105,2012-08-04T23:52:34
0,0,1,0,0,0,0,0,0,19,0,0,0,0,18,39085,354.2023794,12.33209671,52.85915313,2059237,2012-08-07T17:27:46
0,0,1,0,0,174,0,0,0,7,0,0,4,0,1,39111,353.9669147,12.32389865,52.8240137,2059239,2012-08-07T17:27:46
0,0,2,0,0,0,0,0,0,19,0,0,0,0,18,39085,354.2023794,12.33209671,52.85915313,2059241,2012-08-07T17:27:48
1,0,1,0,0,846,7,6,0,13,0,0,21,0,0,39350,351.9695044,12.24904701,52.50317662,2069792,2012-08-08T20:28:41
1,0,1,0,0,1034,24,3,0,31,1,0,35,0,1,39779,348.0228261,12.09180723,51.93695166,2080876,2012-08-09T21:56:58
0,0,1,0,0,41,39,0,0,4,0,0,4,0,0,39783,348.7167886,12.09059146,52.15795692,2085176,2012-08-10T10:59:48
0,0,1,0,0,594,0,4,0,8,0,0,12,0,0,40041,346.4698684,12.012687,51.82188257,2091304,2012-08-11T00:05:49
1,0,1,0,0,62,67,1,0,5,0,2,6,0,0,40052,347.2236093,12.05932288,51.80765005,2111253,2012-08-13T19:16:04
0,0,1,0,0,781,0,1,1,13,0,0,16,0,0,39987,347.7880311,12.07892565,51.89186486,2116529,2012-08-14T08:46:06
1,0,1,0,0,1430,37,4,0,33,0,0,34,0,2,40414,344.1876577,11.951304,51.3435938,2124592,2012-08-14T22:11:48
1,0,1,0,0,480,39,2,0,39,0,0,40,0,0,39853,349.1079718,12.11953931,52.06634381,2129312,2012-08-15T11:37:46
0,0,1,0,0,1392,905,9,0,24,0,25,32,0,2,40602,360.6472588,12.51169893,52.53435791,2137423,2012-08-16T01:06:47
0,0,1,0,0,120,63,0,0,11,0,0,11,0,0,40605,360.6206132,12.51077454,52.53047654,2142928,2012-08-16T16:11:36
0,0,1,0,0,1837,0,4,3,25,0,0,32,0,0,40706,359.7258389,12.47973272,52.40013757,2149146,2012-08-17T06:05:03
1,0,1,0,0,729,1188,2,0,44,0,0,46,0,1,40906,358.0403853,12.41871608,52.16838606,2155478,2012-08-17T19:32:22
1,0,1,0,0,9,0,0,0,1,0,0,1,0,0,40901,358.0841544,12.42023422,52.17476345,2173050,2012-08-20T02:11:55
1,0,1,0,0,669,431,2,20,38,0,9,39,16,3,41063,361.0062587,12.59040986,52.09068992,2178481,2012-08-20T15:37:33
1,0,1,0,0,454,15,3,0,16,0,0,21,0,0,41150,360.5103281,12.56379101,51.98055893,2184997,2012-08-21T05:02:37
0,0,1,0,0,2970,389,3,11,43,2,6,55,0,1,40140,372.8699552,12.9795715,53.33831589,2192073,2012-08-21T18:27:49
0,0,1,0,0,2456,804,15,0,62,0,32,81,0,4,40698,379.3061084,13.26846528,54.03213917,2205865,2012-08-22T21:51:06
1,0,1,0,0,868,27,1,0,28,0,0,28,0,0,40956,376.9166911,13.18488134,53.69176677,2220025,2012-08-24T00:07:35
0,0,1,0,0,856,0,1,0,9,0,0,10,0,0,40955,376.9258943,13.18520327,53.69307777,2225790,2012-08-24T13:33:28
0,0,1,0,0,249,99,2,0,12,0,2,11,0,3,41030,377.8454789,13.20984645,53.76553741,2232149,2012-08-25T02:57:28
0,0,1,0,0,0,42,0,0,2,0,0,1,0,1,41030,378.6985133,13.20984645,53.76553741,2235702,2012-08-25T16:23:19
0,0,1,0,0,68,0,0,0,2,0,0,2,0,0,41042,378.5877881,13.20598411,53.74981726,2255438,2012-08-27T22:04:30
0,0,1,0,0,357,208,0,0,12,0,0,12,0,0,41185,378.050261,13.16013112,53.68459391,2267659,2012-08-29T00:53:43
0,0,1,0,0,279,192,0,0,29,0,0,32,0,0,41205,378.3036039,13.15374348,53.75561218,2273159,2012-08-29T14:18:54
0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,41206,378.2944231,13.15342426,53.75430763,2279450,2012-08-30T03:43:55
0,0,1,0,0,1531,331,1,2,80,0,1,79,0,2,41407,375.419615,13.08957423,54.21788586,2285801,2012-08-30T17:10:11
0,0,1,0,0,192,18,0,0,8,0,0,8,0,0,41364,375.9065854,13.10318151,54.27424814,2291967,2012-08-31T06:39:15
0,0,1,0,0,461,6,0,0,12,0,0,11,0,0,41554,374.0915435,13.043269,54.02608654,2302041,2012-09-01T09:36:14
0,0,1,0,0,130,0,0,0,3,0,0,1,0,0,41580,373.8576239,13.03511304,53.99230399,2320024,2012-09-03T15:33:44
0,0,1,0,0,64,0,1,0,3,0,0,4,0,0,41606,373.6239965,13.02696726,53.95856367,2334857,2012-09-04T18:30:23
0,0,1,0,0,1021,109,4,3,28,0,1,32,0,1,41967,371.5061834,12.93873758,53.49441228,2349928,2012-09-05T21:33:36
0,0,1,0,0,251,7,0,0,11,0,0,11,0,0,42075,370.6714201,12.90552585,53.35710042,2363293,2012-09-07T00:36:55
0,0,1,0,0,1843,26,10,0,44,0,0,43,0,1,42723,365.2599302,12.70978162,52.54780797,2369048,2012-09-07T14:12:01
0,0,1,0,0,90,3,1,0,7,0,0,6,0,1,42757,365.0396426,12.69967491,52.57618636,2376213,2012-09-08T03:39:30
1,0,1,0,0,1662,428,5,6,60,0,2,76,0,0,42507,364.5046698,12.7273155,52.8148305,2393588,2012-09-10T09:47:37
0,0,1,0,0,129,1,0,0,13,0,0,10,0,2,42580,363.8562705,12.70549554,52.7242837,2402563,2012-09-10T23:26:33
0,0,1,0,0,367,101,0,0,24,0,1,22,0,0,42709,364.560163,12.69053361,53.64208949,2415736,2012-09-12T07:00:57
0,0,1,0,0,569,103,0,0,13,0,0,11,0,1,42725,366.0152136,12.68578116,53.62200117,2422826,2012-09-12T16:40:06
0,0,1,0,0,321,199,2,0,17,0,0,13,0,3,42781,364.6244828,12.66917557,53.55181038,2439863,2012-09-13T19:45:30
0,0,1,0,0,341,0,0,0,11,0,0,10,0,1,42844,364.0883204,12.65054617,53.47306507,2446909,2012-09-14T09:17:21
0,0,1,0,0,330,10,1,0,24,0,0,24,0,1,42864,364.0117581,12.64464352,53.44811497,2456025,2012-09-14T22:49:35
0,0,1,0,0,6922,4975,99,0,18,0,60,106,0,11,46534,399.9441269,13.25912236,55.31439378,2482796,2012-09-17T18:28:34
0,0,1,0,0,115,63,0,0,7,0,2,7,0,0,46556,400.743191,13.29581579,55.33121402,2497679,2012-09-18T21:31:41
0,0,1,0,0,219,168,2,0,4,0,4,5,0,0,46658,402.2461314,13.35247975,55.55317416,2503633,2012-09-19T11:05:42
1,0,1,0,0,932,22,2,0,41,0,2,43,0,0,46628,402.6121644,13.38251694,55.63180921,2512071,2012-09-20T00:38:11
0,0,1,0,0,89,8,0,0,9,0,0,7,0,1,46645,402.5511845,13.37763962,55.61153393,2519346,2012-09-21T03:39:44
0,0,1,0,0,5249,2235,30,32,35,0,27,61,0,4,46645,402.6155001,13.37763962,55.61153393,2524286,2012-09-21T17:29:02
0,0,1,0,0,6,0,0,0,1,0,0,1,0,0,46645,402.6155001,13.37763962,55.61153393,2541023,2012-09-23T23:56:42
0,0,1,0,0,344,284,2,0,16,2,3,15,0,1,46664,402.4729985,13.39362249,55.58889079,2545404,2012-09-24T13:40:54
0,0,1,0,0,0,0,0,0,21,0,0,0,0,18,46664,402.4729985,13.39362249,55.58889079,2552685,2012-09-25T03:24:44
0,0,1,0,0,0,0,0,0,21,0,0,0,0,18,46664,402.4729985,13.39362249,55.58889079,2552687,2012-09-25T03:27:02
0,0,1,0,0,213,16,1,0,11,0,0,11,0,1,46738,401.9213488,13.37241645,55.47948136,2560000,2012-09-25T17:08:57
0,0,1,0,0,1187,1011,6,0,94,4,9,103,0,4,46775,400.363442,13.4687333,55.60662747,2574876,2012-09-26T20:37:04
0,0,1,0,0,75,4,0,0,7,0,0,7,0,0,46772,400.3891217,13.46959719,55.61019413,2591171,2012-09-28T02:27:26
0,0,1,0,0,2675,1209,26,1,91,2,1,114,0,6,47179,397.4649738,13.58655334,55.08806884,2628018,2012-10-01T19:52:47
0,0,1,0,0,127,14,0,0,13,0,0,12,0,1,47204,397.25447,13.57935768,55.05889331,2635375,2012-10-02T10:44:46
0,0,1,0,0,1593,854,11,0,54,10,90,82,0,1,47523,396.166067,13.5302906,54.66826589,2645226,2012-10-03T01:39:54
0,0,1,0,0,308,39,0,0,17,0,0,16,0,1,47537,396.2387193,13.52630582,54.65216568,2652755,2012-10-03T16:37:30
0,0,1,0,0,84,0,0,0,7,0,0,6,0,1,47569,395.9721667,13.51720658,54.61540079,2660311,2012-10-04T07:29:49
0,0,1,0,0,4322,570,17,4,120,0,25,172,0,3,48513,388.3082885,13.27479232,53.69694721,2670110,2012-10-04T22:25:03
0,0,1,0,0,1369,34,2,0,78,0,0,108,0,3,48711,386.7298967,13.22083308,53.47868038,2676120,2012-10-05T13:19:57
0,0,1,0,0,3177,990,25,5,70,3,10,89,0,0,49423,381.4620723,12.98990349,52.46545131,2684996,2012-10-06T04:15:06
0,0,1,0,0,246,1460,5,1,5,0,0,8,0,3,49534,368.7971898,12.96079461,52.34788226,2690557,2012-10-06T19:09:51
0,0,1,0,0,314,21,0,0,16,0,0,16,0,0,49464,369.3595342,12.97913634,52.42196345,2709022,2012-10-08T15:55:01
0,0,1,0,0,289,867,1,0,34,2,23,33,0,2,49537,376.1834588,13.38393524,53.45499324,2726826,2012-10-09T21:45:59
1,0,1,0,0,525,116,2,0,37,0,2,38,0,1,49640,376.7929089,13.39645447,53.76712329,2734289,2012-10-10T12:49:33
0,0,1,0,0,1432,504,13,1,45,0,10,50,0,1,50114,377.7188011,13.46929002,53.65766053,2744146,2012-10-11T03:43:46
1,0,1,0,0,2045,534,4,1,81,0,17,84,0,0,50237,381.67088,13.77470788,53.70543623,2752784,2012-10-11T18:42:40
0,0,1,0,0,1977,251,0,15,55,0,0,72,0,0,49663,383.0014296,13.91377887,54.22547973,2760723,2012-10-12T09:42:17
0,0,1,0,0,1708,4,1,0,75,0,0,81,0,1,49809,381.8787769,13.87299484,54.06653416,2770293,2012-10-13T00:42:57
1,0,1,0,0,1457,648,5,3,61,0,25,72,0,2,49815,390.5650908,14.33303222,55.10388437,2815069,2012-10-16T18:43:18
1,0,1,0,0,479,682,5,1,31,0,40,39,0,0,49870,398.6765591,14.7784239,55.66472829,2833663,2012-10-18T00:44:59
0,0,1,0,0,1106,140,4,0,57,0,1,64,0,1,50038,398.8568688,14.74879092,55.63771534,2841277,2012-10-18T15:46:36
0,0,1,0,0,1899,388,6,2,28,0,11,40,0,0,50138,396.3261399,14.61964977,55.48685628,2849544,2012-10-19T06:48:38
0,0,1,0,0,2017,1661,5,2,84,2,25,90,0,2,50716,397.0344664,14.80795015,55.5840366,2859578,2012-10-19T21:50:14
0,0,1,0,0,695,0,0,0,26,0,0,25,0,0,50598,397.9603937,14.84248389,55.71366457,2865284,2012-10-20T12:54:07
0,0,1,0,0,71,28,0,0,2,1,1,2,0,0,50608,398.079355,14.83955106,55.84097376,2872335,2012-10-21T03:58:59
0,0,1,0,0,2155,61,2,1,33,0,0,41,0,0,50383,399.9166385,14.90582141,56.09034793,2893646,2012-10-23T01:10:38
0,0,1,0,0,1205,384,9,1,23,0,8,33,0,0,50756,402.3957759,14.95389708,56.13129482,2902352,2012-10-23T16:15:38
0,0,1,0,0,723,1164,5,1,51,0,38,57,0,1,50745,416.0015765,15.54832988,57.16819391,2921171,2012-10-24T22:24:03
0,0,1,0,0,1868,478,10,1,44,0,66,97,0,2,51134,415.6334337,15.58649822,57.30042633,2928158,2012-10-25T13:39:10
0,0,1,0,0,789,511,2,0,19,1,11,20,0,1,51203,420.0925727,15.76079527,59.05903951,2946679,2012-10-26T19:40:25
0,0,1,0,0,0,0,0,0,7,0,0,0,0,7,51203,420.0925727,15.76079527,59.05903951,2958460,2012-10-28T01:49:24
0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,51203,420.0925727,15.76079527,59.05903951,2981464,2012-10-29T23:10:09
0,0,1,0,0,715,4,2,0,24,0,0,24,0,1,51394,418.5702611,15.70222205,58.83955326,2988210,2012-10-30T14:09:20
0,0,1,0,0,420,0,0,0,6,0,0,6,0,0,51373,418.7413622,15.70864073,58.8636054,2998727,2012-10-31T05:16:18
0,0,1,0,0,1439,1553,10,0,52,1,42,59,0,1,51703,431.7351024,16.40136936,60.01585981,3009224,2012-10-31T20:25:10
0,0,1,0,0,13,14,0,0,3,0,1,3,0,0,51707,431.7790628,16.41944031,60.01121705,3016536,2012-11-01T11:26:44
0,0,1,0,0,1058,231,9,0,44,1,4,52,0,1,51931,431.6304327,16.4063854,59.81013268,3027365,2012-11-02T02:30:27
0,0,1,0,0,1016,517,3,0,36,0,14,37,0,0,52512,434.3769043,16.49146862,59.73872639,3035734,2012-11-02T17:36:41
0,0,1,0,0,73,11,0,0,4,0,1,4,0,0,52491,434.7221428,16.51711722,59.80072774,3043296,2012-11-03T08:41:14
0,0,1,0,0,51,2,0,0,8,0,0,8,0,0,52514,434.5317439,16.50988308,59.77453631,3072658,2012-11-05T21:12:09
0,0,1,0,0,778,157,5,1,15,0,2,20,0,1,52716,434.6118825,16.46558919,59.65930647,3080726,2012-11-06T12:06:38
0,0,1,0,0,573,2184,7,0,27,29,45,33,0,1,52797,441.4265962,16.74337557,60.42009963,3092014,2012-11-07T03:11:46
0,0,1,0,0,308,80,0,0,13,0,3,13,0,0,52826,442.1118389,16.79097414,60.50051111,3100129,2012-11-07T18:17:05
0,0,1,0,0,548,11,3,1,12,0,0,18,0,0,52906,441.5756247,16.76558424,60.40902733,3109245,2012-11-08T09:22:33
0,0,1,0,0,8382,6243,51,24,71,0,193,175,0,11,53703,470.1413329,18.71403832,68.26434277,3121133,2012-11-09T00:31:27
1,0,1,0,0,2778,916,22,5,56,0,11,74,0,6,53929,471.5273786,18.78395668,68.53455469,3167101,2012-11-12T19:09:41
1,0,1,0,0,0,102,1,0,0,0,1,1,0,0,53929,472.8068386,18.80249958,68.57164049,3176723,2012-11-13T10:03:59
0,0,1,0,0,84,103,0,0,18,0,0,16,0,2,53940,472.8401928,18.79866518,68.55765666,3188713,2012-11-14T01:15:29
0,0,1,0,0,511,206,1,0,14,1,3,14,0,1,53951,474.7456025,18.83190302,68.56221386,3197831,2012-11-14T16:21:45
0,0,1,0,0,509,109,1,0,16,0,1,17,0,0,54136,474.6564209,18.78602039,68.34638688,3208187,2012-11-15T07:28:01
0,0,1,0,0,474,977,4,0,40,0,6,35,0,8,54184,476.2106895,18.88011221,68.63649786,3219843,2012-11-15T22:32:34
0,0,1,0,0,962,843,15,4,19,0,18,34,0,4,54583,470.3112691,18.96194786,68.13476724,3227403,2012-11-16T13:38:55
0,0,1,0,0,13,0,0,0,2,0,0,2,0,0,54583,470.3112691,18.96194786,68.13476724,3237820,2012-11-17T04:44:59
1,0,1,0,0,3,11,1,0,3,0,0,2,0,2,54584,470.4858567,18.96160047,68.13351898,3266449,2012-11-19T16:49:19
0,0,1,0,0,1324,683,9,12,46,0,14,52,0,11,54700,471.3711152,19.1773309,68.29981718,3289485,2012-11-20T22:46:41
1,0,1,0,0,588,10,5,0,12,0,2,15,0,2,54986,469.0830393,19.11395628,67.96275416,3298433,2012-11-21T13:47:37
1,0,1,0,0,209,43,1,0,21,0,1,23,0,0,55000,469.1272727,19.12727273,68,3309290,2012-11-22T04:49:39
0,0,1,0,0,287,38,1,0,28,0,1,28,0,1,55055,468.9492326,19.12632822,67.95023159,3318741,2012-11-22T19:59:31
0,0,1,0,0,6,51,1,0,2,0,0,3,0,0,55058,469.2506084,19.12528606,67.94652911,3325323,2012-11-23T10:46:19
0,0,1,0,0,549,239,9,1,20,0,1,24,0,6,55200,468.3514493,19.0942029,67.93478261,3334652,2012-11-24T01:48:31
0,0,1,0,0,6,0,0,0,2,0,0,1,0,1,55206,468.300547,19.09212767,67.9273992,3363909,2012-11-26T13:48:47
0,0,1,0,0,751,84,5,2,13,0,0,18,0,1,55447,466.8963154,19.00914387,67.63215323,3387461,2012-11-27T20:01:31
0,0,1,0,0,588,81,1,0,15,0,2,15,0,1,55774,464.3561516,18.93355327,67.28941801,3398169,2012-11-28T10:47:28
0,0,1,0,0,376,84,0,1,19,0,0,20,0,0,55765,464.7897427,18.93660898,67.30027795,3420866,2012-11-29T17:25:54
0,0,1,0,0,13,0,0,0,1,0,0,1,0,0,55764,464.7980776,18.93694857,67.30148483,3431544,2012-11-30T08:45:29
0,0,1,0,0,249,69,1,0,9,0,2,9,0,0,55778,465.1654774,18.96805192,67.28459249,3443899,2012-12-01T00:04:45
0,0,1,0,0,73,56,0,0,4,0,0,4,0,0,55761,465.1279568,18.97383476,67.30510572,3466398,2012-12-02T22:09:37
0,0,1,0,0,1052,98,5,0,24,0,0,27,0,0,56339,460.2495607,18.77917606,66.6146009,3476014,2012-12-03T13:29:52
0,0,1,0,0,642,54,0,1,28,0,3,28,0,1,56265,461.5835777,18.85719364,66.7733049,3489517,2012-12-04T04:50:54
0,0,1,0,0,362,2,0,0,10,0,0,9,0,1,56374,460.6910987,18.82073296,66.64419768,3500612,2012-12-04T20:12:24
1,0,1,0,0,84,3,0,0,9,0,0,8,0,1,56399,460.5223497,18.81239029,66.61465629,3511426,2012-12-05T11:41:58
0,0,1,0,0,95,30,0,0,10,0,1,9,0,0,56422,460.3700684,18.80472156,66.58750133,3525537,2012-12-06T03:12:22
0,0,1,0,0,2,0,0,1,1,0,0,2,0,0,56422,460.3700684,18.80472156,66.58750133,3536207,2012-12-06T18:42:56
0,0,1,0,0,590,71,2,1,23,0,3,26,0,0,56489,460.2311955,18.8355255,66.70325196,3560391,2012-12-08T01:43:03
0,0,1,0,0,8,21,0,0,4,0,1,3,0,1,56489,460.5498416,18.85322806,66.70325196,3584204,2012-12-10T00:11:58
1,0,1,0,0,193,0,1,1,8,0,0,8,0,0,56507,460.4031359,18.84722247,66.682004,3593773,2012-12-10T15:43:03
0,0,1,0,0,17,21,0,0,3,0,2,3,0,0,56509,460.6876781,18.88194801,66.76812543,3606191,2012-12-11T07:14:57
1,0,1,0,0,1487,114,6,5,38,1,0,50,0,1,56591,459.6490608,18.83691753,66.61836688,3619568,2012-12-11T22:47:56
