build_Failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,tr_build_id,gh_build_started_at
1,0,1,241,0,4,0,0,0,1,0,0,1,0,0,45042,2031.437325,180.2317837,518.9156787,113372,2011-08-31 6:28
1,0,1,241,0,4,0,0,0,1,0,0,1,0,0,45022,2031.60677,180.2007907,518.9685043,113661,2011-08-31 7:06
1,0,1,241,0,2,0,0,0,1,0,0,1,0,0,44205,2064.223504,184.0968216,521.6152019,113587,2011-08-31 7:47
1,0,1,241,0,2,0,0,0,1,0,0,1,0,0,45042,2031.437325,180.2317837,518.9156787,113458,2011-08-31 8:26
1,0,1,241,0,2,0,0,0,1,0,0,1,0,0,45022,2031.60677,180.2007907,518.9685043,113804,2011-08-31 9:05
1,0,1,241,0,16,0,0,0,9,0,0,8,0,1,45022,2031.60677,180.2007907,518.9685043,113820,2011-08-31 9:47
1,0,2,241,0,16,0,0,0,9,0,0,8,0,1,45042,2031.437325,180.2317837,518.9156787,113767,2011-08-31 10:26
1,0,2,241,0,22,0,0,0,1,0,0,1,0,0,45048,2031.166755,180.2077784,518.8465637,114172,2011-08-31 11:02
1,0,1,241,0,0,0,0,0,3,0,0,0,2,0,45048,2031.166755,180.2077784,518.8465637,114518,2011-08-31 11:39
1,0,2,241,0,0,0,0,0,1,0,0,0,0,0,44205,2064.223504,184.0968216,521.6152019,114362,2011-08-31 12:25
1,0,2,241,0,0,0,0,0,1,0,0,0,0,0,45048,2031.166755,180.2077784,518.8465637,114578,2011-08-31 13:04
1,0,1,241,0,0,0,0,0,3,0,0,0,2,0,44205,2064.223504,184.0968216,521.6152019,114416,2011-08-31 13:49
1,0,1,241,0,0,0,0,0,1,0,0,0,0,0,45048,2031.166755,180.2077784,518.8465637,114547,2011-08-31 14:30
1,0,1,241,0,0,0,0,0,1,0,0,0,0,0,44205,2064.223504,184.0968216,521.6152019,114318,2011-08-31 15:15
1,0,2,241,0,5,0,0,0,1,0,0,1,0,0,45048,2031.166755,180.2077784,518.8465637,115566,2011-08-31 16:08
1,0,2,241,0,27,0,0,0,6,0,0,2,2,0,45048,2031.166755,180.2077784,518.8465637,115523,2011-08-31 16:13
1,0,1,241,0,0,0,0,0,1,0,0,0,0,1,45048,2031.166755,180.2077784,518.8465637,115607,2011-08-31 16:16
1,0,2,241,0,27,0,0,0,3,0,0,2,0,0,44211,2063.943363,184.0718373,521.544412,115786,2011-08-31 17:23
1,0,2,241,0,69,115,0,0,10,0,0,8,0,2,44227,2064.756823,184.0052457,521.5592285,115839,2011-08-31 18:26
1,0,2,241,0,69,115,0,0,10,0,0,8,0,2,44227,2064.756823,184.0052457,521.5592285,115994,2011-08-31 18:57
1,0,2,240,0,0,0,0,0,2,0,0,0,0,0,44227,2064.756823,184.0052457,521.5592285,116746,2011-08-31 21:32
1,0,1,240,0,0,0,0,0,1,0,0,0,0,0,45048,2031.166755,180.2077784,518.8465637,116679,2011-08-31 21:32
1,0,1,240,0,28,0,0,0,3,0,0,2,0,0,45048,2031.166755,180.2077784,518.8465637,117162,2011-08-31 22:19
1,0,2,242,0,0,0,0,0,1,0,0,0,0,0,45048,2031.166755,180.2077784,518.8465637,117285,2011-08-31 22:56
1,0,1,242,0,0,0,0,0,1,0,0,0,0,0,44227,2064.756823,184.0052457,521.5592285,117198,2011-08-31 23:11
1,0,2,242,0,0,0,0,0,3,0,0,0,0,0,44227,2064.756823,184.0052457,521.5592285,117215,2011-08-31 23:12
1,0,1,242,0,0,2,0,0,1,0,0,1,0,0,44227,2064.756823,184.0052457,521.5592285,117146,2011-08-31 23:13
1,0,2,242,0,35,13,0,0,3,0,0,3,0,0,45048,2031.388741,180.2077784,518.8909608,117405,2011-09-01 1:51
1,0,1,242,0,35,13,0,0,3,0,0,3,0,0,44227,2064.982929,184.0052457,521.6044498,117332,2011-09-01 1:53
1,0,2,242,0,0,0,0,0,1,0,0,0,0,1,45048,2031.388741,180.2077784,518.8909608,117689,2011-09-01 7:41
1,0,2,242,0,18,0,0,0,1,0,0,1,0,0,45056,2031.028054,180.1757813,518.7988281,117997,2011-09-01 7:47
1,0,2,242,0,19,0,0,0,1,0,0,1,0,0,44234,2064.656147,183.976127,521.5219062,117744,2011-09-01 8:16
1,0,2,242,0,9,26,0,0,2,0,0,2,0,0,45056,2031.405362,180.1757813,518.8876065,118035,2011-09-01 8:30
1,0,2,242,0,9,26,0,0,2,0,0,2,0,0,44234,2065.040467,183.976127,521.6123344,118266,2011-09-01 9:00
1,0,2,242,0,2,19,0,0,2,0,0,2,0,0,44234,2065.356965,184.021341,521.6575485,119107,2011-09-01 17:25
1,0,2,243,0,5,0,0,0,1,0,0,1,0,0,44237,2065.2169,184.0088614,521.6221715,119124,2011-09-01 17:59
1,0,2,243,0,6,5,0,0,2,0,0,2,0,0,44235,2065.400701,184.0397875,521.6683622,119437,2011-09-01 18:42
1,0,1,243,0,14,16,0,0,4,0,0,3,0,1,42123,1927.854141,170.3819766,503.4304299,120042,2011-09-01 22:35
1,0,1,243,0,16,32,0,0,7,0,0,5,0,2,45065,2031.598802,180.2063686,518.8505492,120216,2011-09-01 22:50
1,0,1,243,0,20,32,0,0,6,0,0,5,0,1,44248,2065.404086,184.0535165,521.5828964,120157,2011-09-01 23:14
1,0,1,244,0,0,0,0,0,1,0,0,0,0,1,45065,2031.598802,180.2063686,518.8505492,120665,2011-09-02 8:07
1,0,2,248,0,9,2,0,0,5,0,0,5,0,0,44249,2065.357409,184.049357,521.571109,121759,2011-09-02 17:29
1,0,1,248,0,7,0,0,0,3,0,0,3,0,0,45066,2031.553721,180.2023699,518.8390361,121893,2011-09-02 17:30
1,0,2,248,0,26,0,0,0,12,0,0,7,0,0,44249,2065.357409,184.049357,521.571109,122030,2011-09-02 17:50
1,0,1,248,0,0,0,0,0,1,0,0,0,0,0,44249,2065.357409,184.049357,521.571109,123309,2011-09-02 23:53
1,0,1,248,0,0,0,0,0,1,0,0,0,0,0,45066,2031.553721,180.2023699,518.8390361,122995,2011-09-03 0:07
1,0,2,247,0,5,5,0,0,3,0,0,2,0,1,44252,2065.307783,184.0594775,521.5583476,124021,2011-09-03 8:39
1,0,2,247,0,0,2,0,0,1,0,0,1,0,0,45066,2031.553721,180.2023699,518.8390361,123903,2011-09-03 11:09
1,0,2,246,0,1,0,0,0,1,0,0,1,0,0,45067,2031.508643,180.1983713,518.8275235,124585,2011-09-03 17:11
1,0,2,246,0,0,2,0,0,1,0,0,1,0,0,45067,2031.508643,180.1983713,518.8275235,124926,2011-09-03 17:24
1,0,2,246,0,0,1,0,0,1,0,0,1,0,0,44252,2065.330381,184.0594775,521.5583476,124754,2011-09-03 17:43
1,0,2,246,0,9,0,0,0,2,0,0,2,0,0,44252,2065.330381,184.0594775,521.5583476,124844,2011-09-03 18:02
1,0,1,246,0,9,0,0,0,2,0,0,2,0,0,45067,2031.508643,180.1983713,518.8275235,124911,2011-09-03 18:18
1,0,2,246,0,0,0,0,0,1,0,0,0,0,1,45067,2031.508643,180.1983713,518.8275235,124794,2011-09-03 18:34
1,0,2,246,0,9,0,0,0,1,0,0,1,0,0,44252,2065.330381,184.0594775,521.5583476,125338,2011-09-03 20:30
1,0,1,246,0,0,0,0,0,1,0,0,0,0,0,45067,2031.508643,180.1983713,518.8275235,125577,2011-09-03 22:13
1,0,2,246,0,0,0,0,0,1,0,0,0,0,1,45067,2031.508643,180.1983713,518.8275235,125859,2011-09-03 22:25
1,0,1,246,0,0,0,0,0,1,0,0,0,0,1,44252,2065.330381,184.0594775,521.5583476,126006,2011-09-03 22:43
1,0,1,246,0,734,0,0,0,3,0,0,1,0,2,45065,2031.598802,180.2063686,518.8505492,125909,2011-09-03 23:01
1,0,1,246,0,729,0,0,0,3,0,0,1,0,2,44252,2065.330381,184.0594775,521.5583476,125925,2011-09-03 23:17
1,0,2,245,0,17,74,0,0,17,0,0,15,0,0,45062,2031.689672,180.2183658,518.8850917,126548,2011-09-04 3:25
1,0,2,245,0,14,54,0,0,12,0,0,10,0,0,44252,2065.330381,184.0594775,521.5583476,126391,2011-09-04 3:44
1,0,1,245,0,0,2,0,0,1,0,0,1,0,0,44252,2065.330381,184.0594775,521.5583476,126510,2011-09-04 4:02
1,0,1,245,0,0,2,0,0,1,0,0,1,0,0,45062,2031.689672,180.2183658,518.8850917,126721,2011-09-04 4:18
1,0,2,245,0,56,24,0,0,4,0,0,2,0,1,44266,2065.061221,184.0690372,521.4837573,126992,2011-09-04 7:41
1,0,2,245,0,27,14,0,0,4,0,0,2,0,0,44279,2064.680774,184.0375799,521.3532374,126690,2011-09-04 9:00
1,0,2,245,0,0,1,0,0,1,0,0,1,0,0,45062,2031.711864,180.2183658,518.8850917,127176,2011-09-04 9:14
1,0,1,245,0,6,5,0,0,2,0,0,2,0,0,44281,2064.497188,184.0066846,521.3071069,127192,2011-09-04 9:41
1,0,2,245,0,0,5,0,0,1,0,0,1,0,0,45062,2031.711864,180.2183658,518.8850917,127268,2011-09-04 10:23
1,0,2,245,0,0,10,0,0,1,0,0,1,0,0,44281,2064.497188,184.0066846,521.3071069,127477,2011-09-04 10:43
1,0,2,245,0,0,0,0,0,9,0,0,0,0,0,44281,2064.497188,184.0066846,521.3071069,127844,2011-09-04 13:46
1,0,1,245,0,0,0,0,0,2,0,0,0,0,0,45062,2031.711864,180.2183658,518.8850917,127893,2011-09-04 14:03
1,0,2,245,0,22,0,0,0,7,0,0,7,0,0,44281,2064.497188,184.0066846,521.3071069,128089,2011-09-04 16:20
1,0,2,245,0,2,32,0,0,3,0,0,3,0,0,45062,2032.266655,180.2627491,518.9516666,128746,2011-09-04 18:40
1,0,2,245,0,0,0,0,0,1,0,0,0,0,1,45062,2032.266655,180.2627491,518.9516666,128943,2011-09-04 20:50
1,0,2,245,0,2,30,0,0,3,0,0,3,0,0,44281,2065.061765,184.0518507,521.374856,128785,2011-09-04 21:11
1,0,1,245,0,0,2,1,0,1,0,0,1,1,0,44281,2065.061765,184.0518507,521.374856,129131,2011-09-04 21:34
1,0,1,245,0,0,2,1,0,1,0,0,1,1,0,45062,2032.266655,180.2627491,518.9516666,128979,2011-09-04 21:51
1,0,1,245,0,0,2,1,0,1,0,0,1,1,0,42123,1927.854141,170.3819766,503.4304299,129156,2011-09-04 22:11
1,0,2,245,0,4,26,0,0,2,0,0,2,0,0,44281,2065.490843,184.0518507,521.4200221,129094,2011-09-04 22:56
1,0,1,245,0,4,26,0,0,2,0,0,2,0,0,45062,2032.688296,180.2627491,518.9960499,129100,2011-09-04 23:10
1,0,2,245,0,0,0,0,0,1,0,0,0,0,1,44281,2065.490843,184.0518507,521.4200221,129501,2011-09-05 2:18
1,0,1,245,0,0,0,0,0,1,0,0,0,0,1,45062,2032.688296,180.2627491,518.9960499,129467,2011-09-05 2:39
1,0,2,245,0,0,5,0,0,1,0,0,1,0,0,44281,2065.603758,184.0518507,521.4200221,129733,2011-09-05 3:52
1,0,1,245,0,0,3,0,0,1,0,0,1,0,0,44281,2065.558592,184.0292676,521.4200221,129685,2011-09-05 4:13
1,0,2,245,0,0,0,0,0,1,0,0,0,1,0,44281,2065.558592,184.0292676,521.4200221,130149,2011-09-05 7:32
1,0,2,245,0,0,2,0,0,1,0,0,1,0,0,44281,2065.558592,184.0292676,521.4200221,129845,2011-09-05 7:53
1,0,1,245,0,0,3,0,0,1,0,0,1,0,0,44281,2065.558592,184.0292676,521.4200221,130255,2011-09-05 8:35
1,0,2,246,0,8,26,0,0,2,0,0,2,0,0,44285,2065.846223,184.1255504,521.6213165,130777,2011-09-05 12:58
1,0,2,246,0,6,36,0,0,2,0,0,2,0,0,45062,2033.398429,180.3515157,519.240158,130756,2011-09-05 13:28
1,0,1,246,0,6,36,0,0,2,0,0,2,0,0,44285,2066.568816,184.2158744,521.8697076,130587,2011-09-05 13:59
1,0,2,246,0,8,10,0,0,2,0,0,2,0,0,44286,2066.612473,184.2342953,521.880504,130795,2011-09-05 14:16
1,0,2,246,0,2,12,0,0,2,0,0,2,0,0,44286,2066.838278,184.2794563,521.925665,130700,2011-09-05 14:40
1,0,2,246,0,0,0,0,0,1,0,0,0,0,1,44286,2066.838278,184.2794563,521.925665,131035,2011-09-05 15:03
1,0,1,246,0,0,0,0,0,1,0,0,0,0,1,45062,2033.398429,180.3515157,519.240158,131051,2011-09-05 15:18
1,0,2,246,0,8,26,0,0,3,0,0,2,0,1,45066,2033.68393,180.4464563,519.4381574,130849,2011-09-05 15:41
1,0,2,246,0,5,5,0,0,3,0,0,2,0,1,45069,2033.637312,180.4566332,519.4257694,131322,2011-09-05 16:01
1,0,1,246,0,4,6,0,0,2,0,0,2,0,0,44289,2066.811172,184.2895527,521.9354693,131816,2011-09-05 21:16
1,0,1,246,0,4,6,0,0,2,0,0,2,0,0,45072,2033.612886,180.4668087,519.4355698,131752,2011-09-05 21:31
1,0,2,246,0,2,4,0,0,2,0,0,2,0,0,44289,2066.811172,184.2895527,521.9354693,131968,2011-09-05 21:58
1,0,1,246,0,2,4,0,0,2,0,0,2,0,0,45072,2033.612886,180.4668087,519.4355698,132249,2011-09-05 22:01
1,0,2,246,0,0,4,0,0,1,0,0,1,0,0,44289,2066.811172,184.2895527,521.9354693,132026,2011-09-05 22:58
1,0,1,246,0,0,4,0,0,1,0,0,1,0,0,45072,2033.612886,180.4668087,519.4355698,132264,2011-09-05 23:15
1,0,2,246,0,2,0,0,0,1,0,0,1,0,0,44289,2066.811172,184.2895527,521.9354693,132149,2011-09-05 23:40
1,0,1,246,0,2,0,0,0,1,0,0,1,0,0,45072,2033.612886,180.4668087,519.4355698,132486,2011-09-05 23:55
1,0,1,246,0,2,0,0,0,1,0,0,1,0,0,44289,2066.811172,184.2895527,521.9354693,132636,2011-09-06 0:24
1,0,1,246,0,2,0,0,0,1,0,0,1,0,0,45072,2033.612886,180.4668087,519.4355698,132666,2011-09-06 0:40
1,0,2,245,0,8,0,0,0,1,0,0,1,0,0,44287,2066.904509,184.2978752,521.9590399,133400,2011-09-06 10:06
1,0,1,245,0,0,0,0,0,1,0,0,0,0,1,45072,2033.612886,180.4668087,519.4355698,133447,2011-09-06 10:21
1,0,2,245,0,0,2,0,0,1,0,0,1,0,0,44287,2066.904509,184.2978752,521.9590399,133476,2011-09-06 10:49
1,0,1,245,0,0,2,0,0,1,0,0,1,0,0,45072,2033.612886,180.4668087,519.4355698,133434,2011-09-06 11:03
1,0,1,245,0,0,25,0,0,2,0,0,2,0,0,45072,2034.056621,180.4668087,519.4355698,133510,2011-09-06 11:23
1,0,1,245,0,0,25,0,0,2,0,0,2,0,0,44287,2067.356109,184.2978752,521.9590399,133472,2011-09-06 11:51
1,0,1,245,0,11,0,0,0,1,0,0,1,0,0,44288,2067.309429,184.2937139,521.9472543,133586,2011-09-06 12:15
1,0,1,246,0,0,4,0,0,1,0,0,1,0,0,45072,2034.056621,180.4668087,519.4355698,133707,2011-09-06 13:01
1,0,1,246,0,2,12,0,0,4,0,0,3,0,1,45072,2034.234114,180.4889954,519.4577565,134296,2011-09-06 15:23
1,0,1,246,0,2,12,0,0,3,0,0,3,0,0,44288,2067.490065,184.3162934,521.9698338,134312,2011-09-06 15:43
1,0,1,246,0,2,9,0,0,3,0,0,2,0,1,45072,2034.389421,180.5111821,519.4799432,134157,2011-09-06 16:09
1,0,1,246,0,2,9,0,0,2,0,0,2,0,0,44288,2067.648121,184.3388728,521.9924133,134236,2011-09-06 16:33
1,0,2,246,0,2,9,0,0,2,0,0,2,0,0,44288,2067.806178,184.3388728,522.0375723,134215,2011-09-06 16:56
1,0,1,246,0,2,9,0,0,2,0,0,2,0,0,45072,2034.544728,180.5111821,519.5243166,134383,2011-09-06 17:21
1,0,2,246,0,4,48,0,0,2,0,0,2,0,0,44290,2068.570783,184.3305487,522.081734,134399,2011-09-06 17:40
1,0,1,246,0,4,48,0,0,2,0,0,2,0,0,45074,2035.297511,180.5031726,519.5678218,134469,2011-09-06 17:59
1,0,2,246,0,1,6,0,0,2,0,0,2,0,0,44291,2068.636969,184.3489648,522.0925244,134539,2011-09-06 18:19
1,0,1,247,0,165,0,1,0,3,0,0,4,0,0,44400,2063.558559,183.8963964,520.8108108,135586,2011-09-07 0:16
1,0,1,247,0,161,0,1,0,4,0,0,4,0,1,45186,2030.252733,180.0557695,518.2799982,135571,2011-09-07 0:35
1,0,1,247,0,2,8,0,0,3,0,0,2,0,1,45186,2030.407648,180.0779002,518.302129,135332,2011-09-07 0:54
1,0,1,247,0,2,8,0,0,2,0,0,2,0,0,44400,2063.716216,183.9189189,520.8333333,135622,2011-09-07 1:13
1,0,2,247,0,4,21,0,0,3,0,0,3,0,0,45186,2030.76174,180.1221617,518.3685212,135828,2011-09-07 1:34
1,0,1,247,0,4,21,0,0,3,0,0,3,0,0,44400,2064.076577,183.963964,520.9009009,135708,2011-09-07 1:51
1,0,2,247,0,4,9,0,0,2,0,0,2,0,0,44401,2064.165222,183.9823427,520.9792572,136792,2011-09-07 7:53
1,0,1,247,0,2,8,0,0,3,0,0,2,0,1,45186,2030.806002,180.1221617,518.3685212,137049,2011-09-07 8:41
1,0,1,247,0,2,8,0,0,2,0,0,2,0,0,44401,2064.210266,183.9823427,520.9792572,137078,2011-09-07 8:57
1,0,2,247,0,2,0,0,0,1,0,0,1,0,0,44401,2064.210266,183.9823427,520.9792572,137139,2011-09-07 10:20
1,0,2,250,0,2,0,0,0,1,0,0,1,0,0,44401,2064.210266,183.9823427,520.9792572,137496,2011-09-07 12:34
1,0,2,250,0,4,19,0,0,2,0,0,2,0,0,44401,2064.59314,184.0273868,521.0918673,137485,2011-09-07 13:05
1,0,2,250,0,0,27,0,0,1,0,0,1,0,0,44401,2064.59314,184.0273868,521.0918673,137396,2011-09-07 13:21
1,0,1,250,0,0,27,0,0,1,0,0,1,0,0,45186,2030.806002,180.1221617,518.3685212,137268,2011-09-07 13:40
1,0,2,250,0,2,0,0,0,2,0,0,1,0,1,45186,2030.806002,180.1221617,518.3685212,137994,2011-09-07 16:25
1,0,2,250,0,0,4,0,0,1,0,0,1,0,0,44401,2064.59314,184.0273868,521.0918673,138052,2011-09-07 17:36
1,0,2,250,0,4,4,0,0,2,0,0,2,0,0,45187,2030.80532,180.1181756,518.3570496,138301,2011-09-07 17:58
1,0,1,250,0,20,6,0,0,2,0,0,2,0,0,44401,2064.70575,184.0499088,521.1143893,138426,2011-09-07 18:15
1,0,2,248,0,4,9,0,0,3,0,0,2,0,1,42124,1927.950812,170.4016713,503.5134365,138853,2011-09-07 19:46
1,0,1,248,0,3,0,0,0,2,0,0,1,0,0,44401,2064.70575,184.0499088,521.1143893,138958,2011-09-07 20:17
1,0,2,248,0,4,9,0,0,3,0,0,2,0,1,45188,2030.893157,180.1363194,518.4340975,139012,2011-09-07 20:45
1,0,2,248,0,5,0,0,0,1,0,0,1,0,0,44402,2064.65925,184.0457637,521.102653,139152,2011-09-07 21:01
1,0,2,248,0,4,19,0,0,3,0,0,2,0,1,42124,1928.354382,170.4491501,503.6321337,139108,2011-09-07 21:44
1,0,2,248,0,4,19,0,0,3,0,0,2,0,1,45188,2031.269364,180.1805789,518.5447464,139362,2011-09-07 22:38
1,0,1,248,0,75,70,4,0,4,0,0,7,0,1,45198,2032.081066,180.2070888,518.5627683,139343,2011-09-07 22:56
1,0,1,248,0,75,70,4,0,4,0,0,7,0,1,44412,2065.477799,184.0718725,521.1204179,139479,2011-09-07 23:17
1,0,1,248,0,2,10,0,0,3,0,0,2,0,1,42124,1928.544298,170.4728896,503.6796126,139284,2011-09-07 23:31
1,0,2,248,0,51,70,0,0,5,0,0,5,0,0,44438,2064.314326,183.9191683,520.8155183,140388,2011-09-08 8:38
1,0,2,248,0,18,0,0,0,1,0,0,1,0,0,44438,2064.314326,183.9191683,520.8155183,140244,2011-09-08 9:42
1,0,1,248,0,8,0,0,0,1,0,0,1,0,0,44438,2064.314326,183.9191683,520.8155183,140622,2011-09-08 12:09
1,0,1,248,0,8,4,0,0,2,0,0,2,0,0,44438,2064.314326,183.9191683,520.8155183,140638,2011-09-08 12:23
1,0,1,248,0,0,0,0,0,1,0,0,0,0,1,44438,2064.314326,183.9191683,520.8155183,140448,2011-09-08 12:39
1,0,1,248,0,0,0,0,0,1,0,0,0,0,1,44438,2064.314326,183.9191683,520.8155183,140464,2011-09-08 12:56
1,0,2,248,0,4,0,0,0,5,0,0,1,0,0,44438,2064.314326,183.9191683,520.8155183,140608,2011-09-08 13:11
1,0,1,248,0,0,0,0,0,1,0,0,0,0,0,45198,2032.081066,180.2070888,518.5627683,140712,2011-09-08 13:28
1,0,2,248,0,2,12,0,0,3,0,0,2,0,1,42124,1928.686734,170.496629,503.703352,141438,2011-09-08 18:07
1,0,2,248,0,0,0,0,0,7,0,0,0,0,7,42124,1928.686734,170.496629,503.703352,141411,2011-09-08 19:01
1,0,1,248,0,38,70,0,0,5,0,0,5,0,0,44423,2064.966346,184.0262927,520.9913783,141615,2011-09-08 19:18
1,0,1,248,0,0,0,0,0,1,0,0,0,0,1,44423,2064.966346,184.0262927,520.9913783,141756,2011-09-08 19:42
1,0,1,248,0,21,0,0,0,1,0,0,1,0,0,44412,2065.477799,184.0718725,521.1204179,141736,2011-09-08 20:00
1,0,1,248,0,0,5,0,0,1,0,0,1,0,0,45198,2031.992566,180.2070888,518.5406434,142004,2011-09-08 21:43
1,0,1,248,0,0,5,0,0,1,0,0,1,0,0,44412,2065.387733,184.0718725,521.0979015,141896,2011-09-08 22:04
1,0,2,248,0,44,159,0,0,6,0,0,4,0,1,44423,2067.892758,184.4539991,522.5671386,142070,2011-09-08 22:24
1,0,1,248,0,0,13,0,0,1,0,0,1,0,0,44423,2067.712671,184.4539991,522.5671386,141935,2011-09-08 23:18
1,0,2,247,0,31,31,0,0,2,0,0,2,0,0,44421,2068.323541,184.4623039,522.7707616,143201,2011-09-09 9:03
1,0,2,245,0,0,1,0,0,1,0,0,1,0,0,44421,2068.346053,184.4623039,522.7707616,144528,2011-09-09 18:05
1,0,1,244,0,4,7,0,0,3,0,0,2,0,1,42126,1928.737597,170.5122727,503.7269145,144694,2011-09-09 21:33
